note_id,title,content,images,type,nickname,liked_count,comment_count,share_count,craete_time,note_url,keyword,platform,comment
5226457044355137,,旅游南京真的是座去了还想再去的城市…南京旅游后劲真的很大每天暴走三万步依然拍不够离开南京前我拍到了这12个机位-老门东“金陵”二字近期比较火的金陵字墙，导航到南京德云社右手边的巷子里夫子庙-平江桥带有南京logo的字墙，来夫子庙不用等人随时可以拍孙中山先生雕像德基广场旁 ...全文,,normal,条条看山川湖海,11,108,0.0,1761596725,https://m.weibo.cn/detail/5226457044355137,南京必去景点,wb,
5225240159325803,,【求助】10.31号去南京玩大概三四天，有没有推荐的必吃小吃/餐厅和必去的地方呀，还有热门景点的排雷，还有蟹黄汤包蟹黄面有没有推荐的店🥺很想吃吃这个，非常感谢大家的回复16775 ,,normal,我告诉你这里超好玩,5,19,1.0,1761306597,https://m.weibo.cn/detail/5225240159325803,南京必去景点,wb,"['该说不说南京好几家日料店又正又好吃，，', '喜欢明孝陵旁边的花园…反正不要吃南京大排档就是了', '必吃笑云开的鸭血粉丝和茶南大街的小李汤包安家桂花汤圆', '高柱我寒假刚去的南京，蟹黄面吃的这一家我感觉超好吃，而且旁边就是江宁织造博物馆和南京博物院，可以一个早上玩一个下午玩超方便', '现在去玄武湖鸡鸣寺都很好，吃可以去红庙那转转，现在桂花很香哦玄武湖桂花开了很多，颐和路也可以去拍拍照片，国创园我记得有个咖啡店会做桂花主题的咖啡高柱可以搜搜', '鸡鸣汤包 刘长兴', '红山森林动物园真的很不错', '辣当家，上次在南京吃了四顿饭，两顿都吃的这家', '之前去吃了金哥土菜馆，早点去哦他家去晚了排队', '小潘记的鸭血粉丝挺喜欢的，还有李记的牛肉锅贴，但据说几家锅贴大差不差，不是很能欣赏甜口的灌汤包。。。在南京吃到还想再吃一次的其实是南京大学附近的一家四川宜宾燃面和米辣的咖喱。。。南京博物院可去记得租讲解器，红山动物园性价比非常高', '玄武湖快日落那会特别好看', '玄武湖特别好玩！晚上天晴的话还有演出看', '天冷了去钟山吧。还有1701看场演出（不是）', '我感觉外卖随便点的锅贴和汤包都好吃']"
5218011113330368,,极美南京  这个十一长假景点处处是人海，看看夜晚的玄武湖怎么样......  #我跟南京合个影##云上来信##宁好生态##我还是喜欢南京##发现南京## 随手拍最美秋天##极美南京##总要来趟南京吧##发现极美南京# ,,normal,光影剑客N,42,31,21.0,1759583058,https://m.weibo.cn/detail/5218011113330368,南京必去景点,wb,
5221616553821747,,#开始期待南京的秋了#南京的秋已到！这份「实时更新」攻略，带你从桂香追到枫红🍂南京的秋藏不住了——10月中旬的街头，栾树挂着“金铃铛”，桂花甜香漫过青石板，玄武湖的向日葵和反季樱花撞出惊喜，再等半月，石象路的银杏、栖霞山的红叶就要把金陵染成油画。作为第一次来的朋友，跟着这份「实 ...全文,,normal,遇见南浔不迷路,138,62,3.0,1760442662,https://m.weibo.cn/detail/5221616553821747,南京必去景点,wb,"['处处都是色彩斑斓的秋天', '南京的秋天好美', '南京的秋好美啊', '去南京赏秋，好温馨的画面', '南京秋景美，速赴金陵约', '南京的秋天太美啦', '南京的秋太美了，攻略超实用！', '谢谢你的攻略，去南京玩就用上了', '秋天来了来了', '好想去南京玩啊', '南京的秋天一定很美。', '这地方值得去打卡', '南京的秋已到！', '感觉古城的秋色。', '秋天的南京格外的美', '真的好好看', '一起期待呀', '分析的很到位！', '梧桐大道又要🔥啦', '南京的秋天好迷人']"
5223162883086950,,南京旅游游记这是在口罩放开以后，南京红山动物园爆火后去南京玩的照片南京博物院特别难约，需要提前一天抢票，不知道现在还是不是这样南京好玩地方太多了，有历史底蕴，有人文气息，自然风光也很美，等弟弟长大了在一起去玩儿。当时随手一拍，日后慢慢看都觉得很美好，用照片留住当下美好瞬间。 ...全文,,normal,我不吃鲈鱼,26,24,0.0,1760811336,https://m.weibo.cn/detail/5223162883086950,南京必去景点,wb,
5225942701049989,,南京红山动物园“修仙”指南：今天不当打工人，当动物观察员！红山动物园不是一个展示动物的地方，而是一个让公众了解、尊重和关爱动物的课堂。来这里不仅是为了看动物，更是赴一场生命之约。1⃣ 购票方式✅票价：成人70元、儿童票及学生票20元注：1名成年人可携带1名1.4米以下儿 ...全文,,normal,深海火炎,18,55,1.0,1761474096,https://m.weibo.cn/detail/5225942701049989,南京必去景点,wb,
5217992280902346,,【求帮选择谢谢！】南京钟山风景区和牛首山二选一钟山风景区：很有名，感觉是南京必去，比起中山陵对明孝陵很感兴趣，想看一些历史遗迹什么的，缺点是要爬楼梯，中山陵和明孝陵观光车不互通牛首山：听说有观光车➕扶梯不用爬山，主要只想看地宫，感觉很震撼，对佛像很感兴趣，缺点就是除了地宫其 ...全文,,normal,我告诉你这里超好玩,22,31,1.0,1759578568,https://m.weibo.cn/detail/5217992280902346,南京必去景点,wb,
5217269080920753,,#在南京值得一去的博物馆#刚刷到有人吐槽南京博物院抢票难，其实藏着一堆“冷知识”——那些文案没说透的细节，才是逛馆不踩坑的关键。南京博物院哪只提前7天抢票？当天还有4波补票机会：9点、10点半、13点半、15点半准时放票，提前把同行人身份信息填进小程序，手速能快一倍。盖章也别瞎冲，特展馆 ...全文,,normal,纸鸢载梦天涯,19,39,51.0,1759406144,https://m.weibo.cn/detail/5217269080920753,南京必去景点,wb,
5192405373684824,,#国内旅游# 来南京必去的9大景点丨唯一缺点：太出片！#城市巡游记# 1.梧桐大道：📍玄武区钟山风景区・陵园路段路中央仰拍 “梧桐隧道”，捕捉丁达尔光；与小火车同框，氛围感拉满 2.中山陵📍玄武区紫金山南麓392 级台阶仰拍纵深感；登顶俯瞰紫金山全景 3.音乐台📍玄武区中山陵 3 号（ ...全文,,normal,汤汤的梦中情猫,29,116,8.0,1753478174,https://m.weibo.cn/detail/5192405373684824,南京必去景点,wb,
5193803792124039,,夫子庙景区里还是有一些不错的店的！比如这家笼香记！一次可以吃到多种南京特色小吃～来南京旅游的朋友们可以放心冲！就在牌坊进去不远的右手边，和瞻园隔路相望，店里整洁干净又宽敞，明档明厨😋笼香记阿红烧麦📍瞻园路201号他家招牌，鲜肉烧卖真的很不错，皮薄馅大，一口一个，嫩的出汁儿， ...全文,,normal,是栗子呀丶,9209,2848,3204.0,1753811583,https://m.weibo.cn/detail/5193803792124039,南京必去景点,wb,
5185887253823965,,5564 【求助】下周末一个人去南京，想问问大家有没有什么必去的景点和别的地方很难吃到的美食推荐（基本上什么都能吃），虽然不想太晒但是如果风景很美也可以去！我喜欢拍风景！已经去过的：南京博物院、老门东、夫子庙、中山陵、遇难同胞纪念馆、先锋书店 ,,normal,硬座怎么了这不是能出发吗,43,47,13.0,1751924132,https://m.weibo.cn/detail/5185887253823965,南京必去景点,wb,"['求你去玄武湖求你', '玄武湖毒唯来也', '宝宝我真的要推荐你去吃山之巅米线！大骨头太香了这个汤是鸡汤熬的特别鲜香！我这么爱吃重油重辣的人都舍不得加一点儿醋生怕破坏那个鲜香味儿啊', '去吃梅花糕呀', '在大行宫有家台湾小吃老板真的是台湾人哦  叫廟口红茶，柠檬冬瓜很解暑，盐酥鸡和甘梅地瓜条都好吃', '玄武湖那个城墙，傍晚走走呀米呀米，就是一时半会走不下来（）', '南京梅花糕真的特别特别好吃一定要去尝尝', '@三磷酸鸟苷__', '玄武湖➕明城墙，明城墙不用预约买票就上，在明城墙上拍玄武湖也好看，附近就有大排档，美龄粥和盐水鸭都好吃', '玄武湖啊啊啊啊啊刚回来特别美傍晚岗子村站出去直接可以看到落日和紫峰大厦', '新街口附近田螺大大螺蛳粉超级超级好吃哇 每次去必吃', '牛首山~', '玄武湖！！！', '很喜欢中山植物园', '哇塞我明天就去啦！！！', '去完玄武湖可以去锁金村吃晚饭，随便哪家都好吃', '玄武湖最近荷花开了', '科巷那边有家张记卤菜店，他家的烤鸭太好吃了，我去南京四五次，每次都吃，缟纻一定要试试啊', '徐家鸭子，许阿姨糕团', '左脚玄武湖右脚莫愁湖当然应该都挺热的 可是它们真的很美', '玄武湖景区，特别美！！现在夏天植物长得特别好，满眼都是生机勃勃的绿', '我第一次也是去了高柱去的这些地方，但没去钟山风景区，所以后来去了钟山风景区，如果可以我可以在钟山风景区的鹿苑坐一天，我太喜欢小鹿了，看小鹿好幸福', '喜欢南京的乌米饭团，去两次都会吃的东西，要下去感觉自己好幸福啊……不知道别的地方是不是很难吃到反正我家这边没有。。。然后本地菜馆有一家叫浩伟排挡的，他家菜味道可以，店里都是本地人', '蹲', '白天灵谷寺晚上去大报恩寺逛然后看完亮灯仪式回家']"
5171791488093091,,#漫游博物馆# 南京博物院是中国三大博物馆之一，拥有超过43万件藏品，是南京旅游的必去景点。以下为你详细介绍其文创、打卡攻略及亮点：文创产品- 种类丰富：涵盖陈设雅玩、文具、书籍、服饰、生活用品、DIY亲子产品、文创餐饮等多个类别。如金蝉玉叶互动毛绒挂件，内含拉震机芯，拉动后金蝉翅膀会 ...全文,,normal,体界风云,16,117,2.0,1748563441,https://m.weibo.cn/detail/5171791488093091,南京必去景点,wb,"['真的很棒', '一起去看看吧', '晚上好啊', '每天期待博主更新', '博文很棒，感谢分享', '感谢分享精彩内容', '写的很好啊', '感谢分享', '谢谢博主分享！', '下午好呀ヾ(*^^*)ノ', '好想去看看', '好棒好棒', '分享点赞', '感谢分享 晚上好呀', '攻略真不错', '下午好呀', '感谢分享精彩内容', '感谢分享呀', '内容很吸引人', '内容很喜欢！', '下午好啊', '感谢分享 太棒了', '感谢科普内容很丰富', '蛮不错的', '感谢分享啊', '真不错啊', '感谢分享 好喜欢', '被科普到了', '感谢分享', '下午好啊', '下午好啊', '下午好啊', '感谢分享呀！', '下午好啊', '下午好啊', '下午顺利宝宝', '下午好呀周五愉快', '下午好呀！', '点赞收藏了', '感谢分享', '感谢分享', '劳斯写的太好了！', '感谢分享', '感谢分享，涨知识了。', '感谢科普，涨知识了', '感谢分享', '南京也是底蕴深厚的城市', '美好的一天😘', '这条微博太棒了', '感谢分享', '感谢分享', '可以可以', '快乐的我们啊，加油！！！！！！😊😁😁！！', '我来看看分享了什么', '我来支持一下博主', '总能在你这里看到好东西', '感谢分享', '我来瞅瞅👀', '哇塞宝藏博主更新啦']"
5195800843649345,,#微博影像年##远近之间##组图故事#黄文说#微博旅行家##带着微博去旅行##你好山河#最美的天空打卡美丽的中国#摄影超话##摄影#  六朝古都，晨光暮色里的极美南京城，爱上这座城，七月夏日高温天里的南京之旅美丽光影静美好时光之18选，图1图2:晨光里的玄武 ...全文,,normal,何江光影,47,120,32.0,1754287717,https://m.weibo.cn/detail/5195800843649345,南京必去景点,wb,"['', '', '', '金陵风情', '夜色美', '新周愉快', '转发微博', '美丽南京打卡美丽的中国', '下午好', '感谢分享', '精彩美拍', '新周愉快', '何老师周一愉快', '六朝古都极美南京', '何老师，夏安，很喜欢这组色调', '夏日金陵', '美丽光影静美好时光', '晨光暮色里的极美南京', '#微博影像年#', '', '#带着微博去旅行#', '', '景美，天气也很热，老师也去了不少的地方', '上午好！', '美丽金陵', '夏日里的南京', '太美了', '极美南京', '美丽的南京！刚看完《南京照相馆》，感慨万千。感谢老师的精彩分享！', '南京美', '精彩美拍', '#远近之间# 中国摄影家协会', '六朝古都，静美夏日好时光', '极美南京', '', '早安美好的一天', '极美南京', '晨起，一派祥和景象映入眼帘，真好👍👍👍何老师早', '美拍']"
5099995204158823,,前两天在南京逛了那么多景点，最喜欢的是颐和路。秋天不冷不热的天气天蓝蓝的风轻轻的高大的梧桐树叶子绿绿的矮矮的砖墙是鹅黄色的这里密布着民国时期的名人故居包括抗日名将薛岳打扮时髦的网红小哥哥小姐姐摆出各种pose拍照你会觉得原来南京是这么的可爱生活是这么的美好  ...全文,,normal,美美小兔子,251,35,12.0,1731445872,https://m.weibo.cn/detail/5099995204158823,南京必去景点,wb,"['春天的颐和路，蔷薇是主角', '二十多年前在南京上学，室友告诉我颐和路是民国要员的聚居地，很多别墅保留完好。', '真的美', '去年去了南京，对南京影响很好，想再去的城市。颐和路有一家餐厅，做地道的南京菜，好好吃', '上大学时觉得南京夏天热死冬天冻死，不大喜欢，毕业了反而更喜欢了', '小时候在琅琊路上学，每天都要走这段路。可能因为这里的美景，审美阈值都变高了。', '我家附近', '天气好', '兔总拍的好', '这个时候，气温适宜，有阳光，青红黄交替，真的很美。', '2022年初冬拍的', '从来没有进去参观过，但是很喜欢那条路。有的房子变成了餐厅和酒店，有的房子大门紧锁', '好美', '哎呀', '中山陵明孝陵那一带去了没', '', '好美', '真的很不错', '太美了', '漂亮', '咱南京人自己也很喜欢颐和路', '大学加工作在南京待了8年，南京还是挺美的', '哇，距离兔总最近的一次，好神奇', '我也喜欢南京']"
5083877376788164,,带着微博去旅行 南京旅游必去十大景点推荐，旅游前必看！根据自己几年前在南京国庆游玩体验整理了南京必去十大景点，旅游前必看哦记得点赞收藏哦!🏮 秦淮河秦淮河畔，灯火辉煌，历史建筑在夜色中诉说着南京的故事。🖌️ 南京博物院沉浸在中国三大博物馆之一的丰富馆藏中，感受中 ...全文,,normal,往遠處青山,62,14,13.0,1727603083,https://m.weibo.cn/detail/5083877376788164,南京必去景点,wb,"['牛啊，见过不少祖国的大好河山了吧', '', '牛', '玫瑰与晚霞共绘浪漫 你是我心底的爱意泛滥。@MIC檀健次JC-T 檀健次爱情有烟火｜檀健次元莫｜檀健次唐奇｜檀健次李亦非｜檀健次沈翊｜檀健次相柳防风邶', '此微博“添加位置”能帮更多南京同城小伙伴发现本地新鲜事和宝藏打卡地。 发布支持添加异地位置（发布后编辑也可以），如何操作请查看&gt;&gt;网页链接', '', '', '我怀念的那段时光，不长不短都因你而显得珍贵。@邓为D💘苏易水/仙台有树/邓为仙台有树/邓为苏易水/邓为/邓为云起时/邓为郑适/郑适/邓为涂山璟/叶十七/邓为长相思/涂山璟']"
5082697032269873,,被当地朋友做的南京攻略满意哭了😭|||简直太全了，本p人真的很买呀😄。 🌟🌟🌟四日游旅游路线仅供参考： Day1⃣梧桐大道——美龄宫——中山陵——音乐台-夫子庙😋吃：📍红大龙虾（抖唇龙虾、香酥鸭头）Day2⃣鸡鸣寺——玄武湖——阿生鱼捞——总统府——先锋书店 😋吃：📍 ...全文,,normal,你的攻略小助手,25,0,25.0,1727321666,https://m.weibo.cn/detail/5082697032269873,南京必去景点,wb,
5065178591264974,,南京的“中山陵”是来宁旅游的朋友必去的地方，其实“中山陵”所在的“钟山风景区”还有很多景点、名胜、古迹。知名的有“明孝陵”、“音乐台”、“美龄宫”、“天文台”、“灵谷寺”、“中山植物园”等等，还有孩子们喜欢的“海底世界”。今天带小朋友去爬“灵谷景区”里的“九层塔”，天太热了到了塔 ...全文,,normal,壹夜寒风,82,93,2.0,1723144944,https://m.weibo.cn/detail/5065178591264974,南京必去景点,wb,
